,Date,Rounded_Time,Return,Positive,Negative
5249,09/10/2019,10:30,-0.0006375454716120998,1,0
5276,09/16/2019,13:30,-0.0009724949545635297,1,0
5277,09/16/2019,14:00,0.0002868716664661264,0,1
5288,09/18/2019,10:00,0.0017276828576076042,1,0
5290,09/18/2019,11:00,0.00253856053861945,1,0
5312,09/23/2019,10:00,-0.008709105760788205,0,1
5318,09/23/2019,14:30,0.0007452306428978872,0,1
5319,09/23/2019,15:00,0.0035331802030871273,0,1
5324,09/24/2019,13:30,-0.0013674143994908405,0,1
5328,09/25/2019,10:00,-0.005316913637574139,1,0
5335,09/25/2019,15:00,-0.0014336192883268595,1,0
5338,09/26/2019,11:00,-0.0002507284691590783,1,0
5339,09/26/2019,11:30,-0.005601246371566226,1,0
5344,09/27/2019,10:00,-0.001315086276433064,1,0
5356,09/30/2019,13:30,0.0034240640353058183,1,0
5358,09/30/2019,14:30,-0.0029886801278991015,1,0
5364,10/08/2019,13:30,-0.0027958374615959514,0,1
5370,10/09/2019,11:00,-0.0015659612740082096,1,0
5383,10/10/2019,15:00,0.0017622406402217905,1,0
5384,10/11/2019,10:00,-0.00048745811872041855,1,0
5385,10/11/2019,10:30,-0.0006470288560072035,1,0
5394,10/14/2019,11:00,0.0009673102904859121,1,0
5400,10/15/2019,10:00,-0.00229830792558694,0,1
5407,10/15/2019,15:00,-0.00018720769745783628,0,1
5412,10/16/2019,13:30,-0.0007244991713468707,0,1
5430,10/18/2019,14:30,6.798142750064073e-05,0,1
5451,10/23/2019,11:30,0.00051619915565837,1,0
5453,10/23/2019,14:00,-0.0018918915398407066,1,0
5457,10/24/2019,10:30,0.0012868288578964382,1,0
5492,10/30/2019,13:30,-0.00035708273986401196,0,1
5497,10/31/2019,10:30,-0.0025811819405889835,1,0
5515,11/04/2019,11:30,-0.0008485107134683645,1,0
5522,11/05/2019,11:00,0.00541590253128188,1,0
5533,11/06/2019,14:00,-1.006145874349329e-05,1,0
