Time,Open,High,Low,Last,Change,Volume
4/23/2019 15:00,2934.46,2934.68,2932.78,2932.97,-1.53,0
4/23/2019 14:30,2933.82,2935.14,2933.56,2934.5,0.67,0
4/23/2019 14:00,2932.64,2934.48,2931.56,2933.83,1.2,0
4/23/2019 13:30,2932.98,2933.39,2932.33,2932.63,-0.36,0
4/23/2019 13:00,2933.23,2934.58,2932.99,2932.99,-0.24,0
4/23/2019 12:30,2933.51,2933.75,2932.28,2933.23,-0.32,0
4/23/2019 12:00,2931.44,2936.31,2931.39,2933.55,2.11,0
4/23/2019 11:30,2928.3,2931.59,2927.99,2931.44,3.08,0
4/23/2019 11:00,2920.91,2928.62,2920.83,2928.36,7.45,0
4/23/2019 10:30,2919.98,2921.28,2917.74,2920.91,0.97,0
4/23/2019 10:00,2915.67,2920.06,2915.67,2919.94,4.17,0
4/23/2019 9:30,2909.99,2915.94,2908.53,2915.77,7.8,0
4/22/2019 16:30,2907.97,2907.97,2907.97,2907.97,0,0
4/22/2019 16:00,2908.21,2908.21,2907.93,2907.97,-0.1,0
4/22/2019 15:30,2905.31,2909.51,2905.31,2908.07,2.78,0
4/22/2019 15:00,2905.74,2906.62,2904.46,2905.29,-0.44,0
4/22/2019 14:30,2906.16,2906.25,2904.74,2905.73,-0.43,0
4/22/2019 14:00,2906.46,2906.81,2905.71,2906.16,-0.28,0
4/22/2019 13:30,2905.66,2907.04,2905.29,2906.44,0.79,0
4/22/2019 13:00,2906.05,2906.39,2904.47,2905.65,-0.39,0
4/22/2019 12:30,2906.25,2906.53,2905.58,2906.04,-0.21,0
4/22/2019 12:00,2906.01,2906.35,2904.57,2906.25,0.21,0
4/22/2019 11:30,2905.77,2907.54,2905.14,2906.04,0.27,0
4/22/2019 11:00,2904.99,2906.06,2902.19,2905.77,0.77,0
4/22/2019 10:30,2903.18,2905.43,2901.26,2905,1.87,0
4/22/2019 10:00,2904.21,2905.83,2900.87,2903.13,-1.12,0
4/22/2019 9:30,2898.78,2904.25,2896.35,2904.25,-0.78,0
4/18/2019 16:30,2905.03,2905.03,2905.03,2905.03,0,0
4/18/2019 16:00,2905.22,2905.22,2905.03,2905.03,0.07,0
4/18/2019 15:30,2907.59,2907.59,2902.82,2904.96,-2.66,0
4/18/2019 15:00,2907.79,2908.4,2906.17,2907.62,-0.14,0
4/18/2019 14:30,2906.45,2908.05,2905.83,2907.76,1.31,0
4/18/2019 14:00,2906.03,2906.55,2904.67,2906.45,0.42,0
4/18/2019 13:30,2905.08,2906.6,2904,2906.03,0.94,0
4/18/2019 13:00,2904.03,2905.14,2903.27,2905.09,1.07,0
4/18/2019 12:30,2905.03,2906.63,2903.95,2904.02,-0.97,0
4/18/2019 12:00,2902.95,2905.43,2902.76,2904.99,2.06,0
4/18/2019 11:30,2896.68,2903.05,2896.68,2902.93,6.24,0
4/18/2019 11:00,2898.6,2901.17,2895.66,2896.69,-1.91,0
4/18/2019 10:30,2894.9,2898.72,2891.9,2898.6,3.71,0
4/18/2019 10:00,2899.12,2899.66,2893.69,2894.89,-4.4,0
4/18/2019 9:30,2904.81,2906,2899.23,2899.29,-1.16,0
4/17/2019 17:00,2900.45,2900.45,2900.45,2900.45,0,0
4/17/2019 16:00,2900.39,2900.5,2900.39,2900.45,-0.07,0
4/17/2019 15:30,2900.74,2903.19,2900.42,2900.52,-0.22,0
4/17/2019 15:00,2900.05,2901.96,2900.01,2900.74,0.56,0
4/17/2019 14:30,2895.9,2900.67,2895.9,2900.18,4.27,0
4/17/2019 14:00,2900.62,2901.53,2895.45,2895.91,-4.68,0
4/17/2019 13:30,2901.18,2903.62,2900.44,2900.59,-0.53,0
4/17/2019 13:00,2902.47,2904.65,2900.76,2901.12,-1.35,0
4/17/2019 12:30,2901.16,2903.52,2900.95,2902.47,1.3,0
4/17/2019 12:00,2901.22,2901.57,2897.48,2901.17,-0.04,0
4/17/2019 11:30,2902.5,2904.66,2899,2901.21,-1.34,0
4/17/2019 11:00,2903.55,2907.45,2902.18,2902.55,-1.03,0
4/17/2019 10:30,2907.05,2908.23,2903.25,2903.58,-3.41,0
4/17/2019 10:00,2906.41,2907.27,2901.35,2906.99,0.49,0
4/17/2019 9:30,2916.04,2918,2906.23,2906.5,-0.56,0
4/16/2019 16:30,2907.06,2907.06,2907.06,2907.06,0,0
4/16/2019 16:00,2907.24,2907.24,2907.06,2907.06,0,0
4/16/2019 15:30,2908.32,2908.32,2900.71,2907.06,-1.28,0
4/16/2019 15:00,2909.1,2909.99,2907.86,2908.34,-0.74,0
4/16/2019 14:30,2908.48,2909.23,2907.72,2909.08,0.61,0
4/16/2019 14:00,2907.7,2908.54,2905.56,2908.47,0.8,0
4/16/2019 13:30,2908.68,2909.26,2906.76,2907.67,-1.01,0
4/16/2019 13:00,2910.16,2910.16,2908.61,2908.68,-1.48,0
4/16/2019 12:30,2908.86,2910.55,2907.98,2910.16,1.28,0
4/16/2019 12:00,2908.46,2910.36,2908.22,2908.88,0.42,0
4/16/2019 11:30,2909.88,2909.88,2907.5,2908.46,-1.46,0
4/16/2019 11:00,2908.4,2911.08,2907.25,2909.92,1.44,0
4/16/2019 10:30,2911.34,2911.38,2907.64,2908.48,-2.87,0
4/16/2019 10:00,2911.97,2913.74,2909.87,2911.35,-0.55,0
4/16/2019 9:30,2912.26,2916.06,2910.59,2911.9,6.32,0
4/15/2019 16:30,2905.58,2905.58,2905.58,2905.58,0,0
4/15/2019 16:00,2905.59,2905.59,2905.52,2905.58,0.12,0
4/15/2019 15:30,2905.34,2905.92,2902.95,2905.46,0.14,0
4/15/2019 15:00,2904.52,2906.51,2904.37,2905.32,0.8,0
4/15/2019 14:30,2903.84,2904.72,2902.66,2904.52,0.72,0
4/15/2019 14:00,2904.16,2904.88,2903.58,2903.8,-0.36,0
4/15/2019 13:30,2903.05,2904.32,2902.95,2904.16,1.11,0
4/15/2019 13:00,2899.85,2903.1,2899.83,2903.05,3.21,0
4/15/2019 12:30,2898.7,2900.36,2898.7,2899.84,1.15,0
4/15/2019 12:00,2899.51,2899.8,2897.05,2898.69,-0.81,0
4/15/2019 11:30,2901.74,2901.74,2898.86,2899.5,-2.26,0
4/15/2019 11:00,2899.43,2902.5,2898.63,2901.76,2.35,0
4/15/2019 10:30,2900.84,2900.84,2896.48,2899.41,-1.52,0
4/15/2019 10:00,2904.05,2905.07,2900.91,2900.93,-2.97,0
4/15/2019 9:30,2908.32,2909.6,2902.1,2903.9,-3.51,0
4/12/2019 17:00,2907.41,2907.41,2907.41,2907.41,0,0
4/12/2019 16:00,2907.49,2907.52,2907.41,2907.41,0,0
4/12/2019 15:30,2905.25,2907.41,2903.94,2907.41,2.16,0
4/12/2019 15:00,2903.23,2905.4,2902.93,2905.25,2.01,0
4/12/2019 14:30,2905.22,2905.65,2903.09,2903.24,-1.99,0
4/12/2019 14:00,2903.83,2906.33,2903.6,2905.23,1.4,0
4/12/2019 13:30,2905.16,2905.43,2903.82,2903.83,-1.32,0
4/12/2019 13:00,2905.11,2906.44,2905.07,2905.15,0.04,0
4/12/2019 12:30,2903.89,2905.12,2903.06,2905.11,1.22,0
4/12/2019 12:00,2901.28,2904.52,2900.28,2903.89,2.6,0
4/12/2019 11:30,2900.95,2901.82,2898.99,2901.29,0.33,0
4/12/2019 11:00,2901.39,2901.84,2898.37,2900.96,-0.43,0
4/12/2019 10:30,2907,2907.2,2899.34,2901.39,-5.53,0
4/12/2019 10:00,2908.9,2909.12,2904.82,2906.92,-1.94,0
4/12/2019 9:30,2900.86,2910.54,2900.86,2908.86,20.54,0
4/11/2019 17:00,2888.32,2888.32,2888.32,2888.32,0,0
4/11/2019 16:00,2888.39,2888.39,2888.3,2888.32,0.02,0
4/11/2019 15:30,2884.35,2889.35,2884.35,2888.3,3.97,0
4/11/2019 15:00,2883.68,2886.28,2883.27,2884.33,0.61,0
4/11/2019 14:30,2881.99,2884.7,2881.99,2883.72,1.65,0
4/11/2019 14:00,2884.45,2885.31,2882.07,2882.07,-2.37,0
4/11/2019 13:30,2886.19,2886.33,2882.85,2884.44,-1.74,0
4/11/2019 13:00,2886.46,2887.74,2886.18,2886.18,-0.29,0
4/11/2019 12:30,2884.32,2886.99,2883.96,2886.47,2.17,0
4/11/2019 12:00,2885.48,2886.67,2883.95,2884.3,-1.19,0
4/11/2019 11:30,2890.94,2890.94,2882.12,2885.49,-5.45,0
4/11/2019 11:00,2891.7,2892.57,2889.22,2890.94,-0.66,0
4/11/2019 10:30,2891.43,2893.42,2889.66,2891.6,0.16,0
4/11/2019 10:00,2890.79,2892.27,2888.23,2891.44,1.2,0
4/11/2019 9:30,2891.92,2893.25,2888.16,2890.24,2.03,0
4/10/2019 17:00,2888.21,2888.21,2888.21,2888.21,0,0
4/10/2019 16:00,2888.62,2888.62,2888.21,2888.21,-0.29,0
4/10/2019 15:30,2887.46,2888.92,2884.91,2888.5,1.03,0
4/10/2019 15:00,2885.65,2889.71,2885.62,2887.47,1.82,0
4/10/2019 14:30,2882.72,2886.12,2881.27,2885.65,2.92,0
4/10/2019 14:00,2885.84,2886.64,2881.21,2882.73,-3.09,0
4/10/2019 13:30,2884.12,2886.41,2883.76,2885.82,1.69,0
4/10/2019 13:00,2882.85,2884.59,2882.41,2884.13,1.28,0
4/10/2019 12:30,2884.67,2885.4,2882.75,2882.85,-1.8,0
4/10/2019 12:00,2884.46,2885.35,2883.38,2884.65,0.21,0
4/10/2019 11:30,2882.89,2885.5,2882.89,2884.44,1.53,0
4/10/2019 11:00,2882.5,2885.04,2882.24,2882.91,0.44,0
4/10/2019 10:30,2879.87,2884.02,2879.52,2882.47,2.6,0
4/10/2019 10:00,2883.85,2884.15,2879.13,2879.87,-4,0
4/10/2019 9:30,2881.37,2885.51,2880.33,2883.87,5.67,0
4/9/2019 17:00,2878.2,2878.2,2878.2,2878.2,0,0
4/9/2019 16:00,2879.04,2879.04,2878.2,2878.2,-0.31,0
4/9/2019 15:30,2875.58,2879.67,2873.33,2878.51,2.94,0
4/9/2019 15:00,2876.71,2877.97,2874.68,2875.57,-1,0
4/9/2019 14:30,2877.88,2879.64,2875.63,2876.57,-1.28,0
4/9/2019 14:00,2879.6,2879.9,2876.96,2877.85,-1.74,0
4/9/2019 13:30,2880.5,2881.25,2878.72,2879.59,-0.94,0
4/9/2019 13:00,2883.07,2883.07,2880.35,2880.53,-2.56,0
4/9/2019 12:30,2885.56,2885.98,2883.09,2883.09,-2.46,0
4/9/2019 12:00,2882.14,2886.88,2881.47,2885.55,3.39,0
4/9/2019 11:30,2881.76,2883.68,2880.37,2882.16,0.2,0
4/9/2019 11:00,2881.33,2884.11,2880.52,2881.96,0.65,0
4/9/2019 10:30,2881.74,2884.08,2877.63,2881.31,-0.38,0
4/9/2019 10:00,2880.67,2882.54,2878.11,2881.69,1.11,0
4/9/2019 9:30,2886.58,2886.58,2876.08,2880.58,-15.19,0
4/8/2019 17:00,2895.77,2895.77,2895.77,2895.77,0,0
4/8/2019 16:00,2895.58,2895.77,2895.58,2895.77,-0.08,0
4/8/2019 15:30,2892.16,2895.95,2891.15,2895.85,3.68,0
4/8/2019 15:00,2892,2893.02,2891.56,2892.17,0.99,0
4/8/2019 14:30,2890.97,2892.18,2890.54,2891.18,0.21,0
4/8/2019 14:00,2891.48,2892.8,2890.27,2890.97,-0.51,0
4/8/2019 13:30,2889.48,2891.51,2889.1,2891.48,2.02,0
4/8/2019 13:00,2887.85,2889.63,2887.1,2889.46,1.61,0
4/8/2019 12:30,2886.78,2888.1,2885.5,2887.85,1.04,0
4/8/2019 12:00,2887.36,2887.88,2884.64,2886.81,-0.51,0
4/8/2019 11:30,2886.94,2890.05,2886.94,2887.32,0.4,0
4/8/2019 11:00,2887.32,2888.87,2885.18,2886.92,-0.4,0
4/8/2019 10:30,2886.35,2889.33,2885.83,2887.32,0.99,0
4/8/2019 10:00,2883.66,2887.3,2881.73,2886.33,2.75,0
4/8/2019 9:30,2888.33,2888.69,2880.78,2883.58,-9.16,0
4/5/2019 16:30,2892.74,2892.74,2892.74,2892.74,0,0
4/5/2019 16:00,2892.68,2892.75,2892.63,2892.74,-0.15,0
4/5/2019 15:30,2891.71,2893.24,2889.44,2892.89,1.18,0
4/5/2019 15:00,2889.58,2892.15,2888.33,2891.71,2.16,0
4/5/2019 14:30,2888.73,2890.32,2888.07,2889.55,0.79,0
4/5/2019 14:00,2891.3,2891.7,2888.16,2888.76,-2.53,0
4/5/2019 13:30,2889.75,2891.35,2889.02,2891.29,1.5,0
4/5/2019 13:00,2889.25,2890.42,2888.64,2889.79,0.55,0
4/5/2019 12:30,2890.17,2890.58,2886.51,2889.24,-0.93,0
4/5/2019 12:00,2889.35,2891.35,2889.18,2890.17,0.81,0
4/5/2019 11:30,2890.29,2890.85,2888.29,2889.36,-0.92,0
4/5/2019 11:00,2889.82,2892.44,2888.53,2890.28,0.44,0
4/5/2019 10:30,2889.36,2892.38,2888.15,2889.84,0.49,0
4/5/2019 10:00,2888.41,2891.53,2888.25,2889.35,1.12,0
4/5/2019 9:30,2884.16,2888.87,2882.99,2888.23,8.84,0
4/4/2019 16:30,2879.39,2879.39,2879.39,2879.39,0,0
4/4/2019 16:00,2879.46,2879.46,2879.39,2879.39,0.01,0
4/4/2019 15:30,2876.45,2880.44,2876.45,2879.38,2.98,0
4/4/2019 15:00,2878.06,2878.6,2875.27,2876.4,-1.66,0
4/4/2019 14:30,2875.82,2878.65,2875.36,2878.06,2.25,0
4/4/2019 14:00,2873.5,2876.71,2872.65,2875.81,2.37,0
4/4/2019 13:30,2872.76,2874.67,2872.41,2873.44,0.66,0
4/4/2019 13:00,2871.42,2873.75,2870.49,2872.78,1.35,0
4/4/2019 12:30,2870.5,2872.47,2867.14,2871.43,0.94,0
4/4/2019 12:00,2872.57,2874.64,2867.83,2870.49,-2.07,0
4/4/2019 11:30,2874.85,2876.66,2871.98,2872.56,-2.29,0
4/4/2019 11:00,2877.34,2878.54,2870.04,2874.85,-2.36,0
4/4/2019 10:30,2874.03,2878.85,2871.01,2877.21,3.17,0
4/4/2019 10:00,2879.94,2881.28,2873.85,2874.04,-5.77,0
4/4/2019 9:30,2873.99,2881.26,2873.93,2879.81,6.41,0
4/3/2019 16:30,2873.4,2873.4,2873.4,2873.4,0,0
4/3/2019 16:00,2873.17,2873.4,2873.17,2873.4,-0.07,0
4/3/2019 15:30,2870.23,2874.78,2868.55,2873.47,3.22,0
4/3/2019 15:00,2871.15,2872.38,2865.17,2870.25,-0.98,0
4/3/2019 14:30,2874.79,2874.79,2869.68,2871.23,-3.63,0
4/3/2019 14:00,2872.71,2875.17,2870.7,2874.86,2.14,0
4/3/2019 13:30,2880.69,2880.69,2872.32,2872.72,-7.96,0
4/3/2019 13:00,2881.14,2882.58,2879.26,2880.68,-0.46,0
4/3/2019 12:30,2883.03,2883.11,2880.1,2881.14,-1.91,0
4/3/2019 12:00,2883.95,2885.22,2882.75,2883.05,-0.91,0
4/3/2019 11:30,2882.31,2885.25,2882.12,2883.96,1.58,0
4/3/2019 11:00,2880.75,2885.18,2880.75,2882.38,1.61,0
4/3/2019 10:30,2877.72,2881.16,2876.45,2880.77,3.04,0
4/3/2019 10:00,2875.32,2878.67,2871.68,2877.73,2.27,0
4/3/2019 9:30,2876.09,2880.03,2875.19,2875.46,8.22,0
4/2/2019 16:30,2867.24,2867.24,2867.24,2867.24,0,0
4/2/2019 16:00,2867.22,2867.3,2867.22,2867.24,-0.09,0
4/2/2019 15:30,2868.15,2869.81,2867.33,2867.33,-0.81,0
4/2/2019 15:00,2867.64,2868.66,2867.58,2868.14,0.51,0
4/2/2019 14:30,2866.77,2867.63,2865.81,2867.63,0.84,0
4/2/2019 14:00,2865.36,2866.95,2864.99,2866.79,1.44,0
4/2/2019 13:30,2865.63,2867,2864.93,2865.35,-0.33,0
4/2/2019 13:00,2864.38,2866.58,2863.18,2865.68,1.3,0
4/2/2019 12:30,2863.36,2864.73,2863.03,2864.38,1.02,0
4/2/2019 12:00,2865.66,2866.93,2862.33,2863.36,-2.3,0
4/2/2019 11:30,2864.57,2866.62,2862.16,2865.66,1.09,0
4/2/2019 11:00,2864.14,2864.7,2858.75,2864.57,0.5,0
4/2/2019 10:30,2867.4,2867.77,2864.07,2864.07,-3.3,0
4/2/2019 10:00,2867.92,2867.92,2862.07,2867.37,-0.16,0
4/2/2019 9:30,2868.24,2872.9,2863.39,2867.53,0.34,0
4/1/2019 16:30,2867.19,2867.19,2867.19,2867.19,0,0
4/1/2019 16:00,2867.01,2867.19,2867.01,2867.19,0.59,0
4/1/2019 15:30,2865.29,2869.4,2864.04,2866.6,1.33,0
4/1/2019 15:00,2863.89,2865.27,2861.1,2865.27,1.4,0
4/1/2019 14:30,2863.11,2865.07,2862.64,2863.87,0.76,0
4/1/2019 14:00,2863.14,2865.87,2862.92,2863.11,-0.04,0
4/1/2019 13:30,2861,2863.15,2860.43,2863.15,2.14,0
4/1/2019 13:00,2861.66,2862.19,2859.4,2861.01,-0.66,0
4/1/2019 12:30,2859.14,2861.67,2858.63,2861.67,2.52,0
4/1/2019 12:00,2858.42,2859.85,2856.11,2859.15,0.73,0
4/1/2019 11:30,2858.77,2859.22,2855.38,2858.42,-0.37,0
4/1/2019 11:00,2856.24,2860.04,2855.84,2858.79,2.53,0
4/1/2019 10:30,2855.47,2857.02,2854.71,2856.26,0.81,0
4/1/2019 10:00,2853.11,2858.98,2853.11,2855.45,2.35,0
4/1/2019 9:30,2848.63,2856.95,2848.63,2853.1,18.7,0
3/29/2019 16:30,2834.4,2834.4,2834.4,2834.4,0,0
3/29/2019 16:00,2834.43,2834.43,2834.29,2834.4,-0.47,0
3/29/2019 15:30,2829.83,2836.03,2828.4,2834.87,5.08,0
3/29/2019 15:00,2833.37,2835.4,2828.08,2829.79,-3.53,0
3/29/2019 14:30,2829.85,2834.28,2827.09,2833.32,3.45,0
3/29/2019 14:00,2827.15,2830.07,2826.81,2829.87,2.7,0
3/29/2019 13:30,2827.14,2828.6,2825.22,2827.17,-0.01,0
3/29/2019 13:00,2827.83,2828.21,2824.33,2827.18,-0.64,0
3/29/2019 12:30,2826.4,2828.83,2825.27,2827.82,1.39,0
3/29/2019 12:00,2826.47,2827.01,2822.26,2826.43,-0.02,0
3/29/2019 11:30,2827.03,2830.43,2826.37,2826.45,-0.56,0
3/29/2019 11:00,2822.3,2827.42,2822.3,2827.01,4.68,0
3/29/2019 10:30,2829.08,2829.31,2819.23,2822.33,-6.77,0
3/29/2019 10:00,2828.09,2829.89,2825.44,2829.1,0.98,0
3/29/2019 9:30,2828.27,2832.39,2824.08,2828.12,12.68,0
3/28/2019 16:30,2815.44,2815.44,2815.44,2815.44,0,0
3/28/2019 16:00,2815.37,2815.46,2815.37,2815.44,0.12,0
3/28/2019 15:30,2813.43,2817.01,2813.28,2815.32,1.9,0
3/28/2019 15:00,2810.68,2815.34,2809.78,2813.42,2.75,0
3/28/2019 14:30,2811.68,2811.68,2807.97,2810.67,-1,0
3/28/2019 14:00,2811.68,2812.57,2810.31,2811.67,-0.06,0
3/28/2019 13:30,2810.89,2811.73,2808.42,2811.73,0.82,0
3/28/2019 13:00,2807.82,2811.03,2807.81,2810.91,3.08,0
3/28/2019 12:30,2804.08,2808.28,2803.43,2807.83,3.77,0
3/28/2019 12:00,2804.04,2805.08,2798.77,2804.06,0.02,0
3/28/2019 11:30,2800.54,2806.23,2799.87,2804.04,3.5,0
3/28/2019 11:00,2812.02,2812.42,2800.43,2800.54,-11.29,0
3/28/2019 10:30,2816.66,2819.71,2811.77,2811.83,-4.82,0
3/28/2019 10:00,2814.58,2819.1,2812.69,2816.65,2.17,0
3/28/2019 9:30,2809.4,2815.75,2807.98,2814.48,9.11,0
3/27/2019 16:30,2805.37,2805.37,2805.37,2805.37,0,0
3/27/2019 16:00,2805.37,2805.37,2805.33,2805.37,0.04,0
3/27/2019 15:30,2808.04,2811.41,2803.36,2805.33,-2.73,0
3/27/2019 15:00,2805.03,2808.19,2802.27,2808.06,3.04,0
3/27/2019 14:30,2807.14,2809.61,2802.5,2805.02,-2.13,0
3/27/2019 14:00,2805.87,2809.95,2804.6,2807.15,1.31,0
3/27/2019 13:30,2805.63,2808.16,2802.99,2805.84,0.16,0
3/27/2019 13:00,2797.95,2806.6,2795.23,2805.68,7.7,0
3/27/2019 12:30,2797.72,2801.34,2797.04,2797.98,0.3,0
3/27/2019 12:00,2791.6,2798.39,2789.63,2797.68,6.1,0
3/27/2019 11:30,2797.06,2798.55,2787.72,2791.58,-5.32,0
3/27/2019 11:00,2809.49,2811.54,2796.9,2796.9,-12.67,0
3/27/2019 10:30,2821.57,2822.73,2806.43,2809.57,-12.07,0
3/27/2019 10:00,2814.89,2823.64,2813.12,2821.64,6.83,0
3/27/2019 9:30,2819.72,2825.56,2813.98,2814.81,-3.65,0
3/26/2019 16:00,2818.54,2818.54,2818.43,2818.46,0.05,0
3/26/2019 15:30,2808.49,2818.84,2807.03,2818.41,10.01,0
3/26/2019 15:00,2811.12,2814.07,2808.09,2808.4,-2.71,0
3/26/2019 14:30,2806.19,2811.22,2803.99,2811.11,4.83,0
3/26/2019 14:00,2808.1,2809.47,2805.71,2806.28,-1.85,0
3/26/2019 13:30,2813.56,2813.62,2807.59,2808.13,-5.42,0
3/26/2019 13:00,2814.14,2817.4,2813.31,2813.55,-0.61,0
3/26/2019 12:30,2815.64,2816.61,2810.68,2814.16,-1.5,0
3/26/2019 12:00,2818.99,2821.4,2814.91,2815.66,-3.32,0
3/26/2019 11:30,2823.68,2826.66,2816.57,2818.98,-4.7,0
3/26/2019 11:00,2828.91,2829.87,2822.31,2823.68,-5.13,0
3/26/2019 10:30,2824.92,2829.71,2820.69,2828.81,3.87,0
3/26/2019 10:00,2827.7,2828.12,2822.13,2824.94,-2.72,0
3/26/2019 9:30,2812.66,2827.72,2812.66,2827.66,29.3,0
3/25/2019 16:30,2798.36,2798.36,2798.36,2798.36,0,0
3/25/2019 16:00,2798.51,2798.51,2798.33,2798.36,-0.22,0
3/25/2019 15:30,2800.42,2801.69,2796.17,2798.58,-1.84,0
3/25/2019 15:00,2795.64,2802.36,2794.09,2800.42,4.87,0
3/25/2019 14:30,2787.63,2796.02,2787.63,2795.55,7.92,0
3/25/2019 14:00,2790.09,2792.05,2785.02,2787.63,-2.43,0
3/25/2019 13:30,2795.86,2798.05,2788.82,2790.06,-5.79,0
3/25/2019 13:00,2798.56,2801.85,2794.24,2795.85,-2.58,0
3/25/2019 12:30,2801.08,2801.47,2791.67,2798.43,-2.66,0
3/25/2019 12:00,2797.73,2803.5,2796.56,2801.09,3.35,0
3/25/2019 11:30,2809.39,2809.39,2797.74,2797.74,-11.67,0
3/25/2019 11:00,2801.68,2809.79,2799.26,2809.41,7.92,0
3/25/2019 10:30,2791.52,2803.87,2790.78,2801.49,9.99,0
3/25/2019 10:00,2788.08,2792.23,2785.34,2791.5,3.37,0
3/25/2019 9:30,2796.01,2807.76,2787.82,2788.13,-12.58,0
3/22/2019 16:30,2800.71,2800.71,2800.71,2800.71,0,0
3/22/2019 16:00,2800.81,2800.85,2800.71,2800.71,-0.42,0
3/22/2019 15:30,2811.76,2811.85,2800.47,2801.13,-10.63,0
3/22/2019 15:00,2820.47,2823.28,2811.74,2811.76,-8.76,0
3/22/2019 14:30,2816.97,2822.62,2812.53,2820.52,3.54,0
3/22/2019 14:00,2806.27,2819,2806.02,2816.98,10.71,0
3/22/2019 13:30,2809.32,2813.2,2805.31,2806.27,-3.02,0
3/22/2019 13:00,2810.67,2814.39,2808.02,2809.29,-1.3,0
3/22/2019 12:30,2808.11,2811.61,2802.13,2810.59,2.07,0
3/22/2019 12:00,2804.92,2812.39,2804.69,2808.52,3.52,0
3/22/2019 11:30,2820.52,2822.26,2805,2805,-15.66,0
3/22/2019 11:00,2823.01,2826.62,2819.24,2820.66,-2.32,0
3/22/2019 10:30,2829.78,2834.44,2822.77,2822.98,-6.75,0
3/22/2019 10:00,2827.56,2838.04,2826.51,2829.73,2.22,0
3/22/2019 9:30,2844.52,2846.16,2825.85,2827.51,-27.37,0
3/21/2019 16:30,2854.88,2854.88,2854.88,2854.88,0,0
3/21/2019 16:00,2855.4,2855.4,2854.87,2854.88,-0.4,0
3/21/2019 15:30,2855.3,2859.77,2853.59,2855.28,0,0
3/21/2019 15:00,2855.93,2860.31,2853.15,2855.28,-0.65,0
3/21/2019 14:30,2856.4,2858.69,2855.83,2855.93,-0.47,0
3/21/2019 14:00,2849.23,2856.44,2849.22,2856.4,7.15,0
3/21/2019 13:30,2849.29,2851.09,2846.64,2849.25,0.01,0
3/21/2019 13:00,2844.01,2849.24,2843.98,2849.24,5.22,0
3/21/2019 12:30,2843.31,2844.56,2841.44,2844.02,0.75,0
3/21/2019 12:00,2850.85,2850.95,2842.9,2843.27,-7.65,0
3/21/2019 11:30,2841.8,2851.04,2840.83,2850.92,9.19,0
3/21/2019 11:00,2839.8,2844.81,2839.75,2841.73,2.03,0
3/21/2019 10:30,2834.86,2839.72,2833.78,2839.7,4.82,0
3/21/2019 10:00,2830.04,2835.69,2829.98,2834.88,4.79,0
3/21/2019 9:30,2819.72,2832.46,2817.38,2830.09,5.86,0
3/20/2019 16:30,2824.23,2824.23,2824.23,2824.23,0,0
3/20/2019 16:00,2824.12,2824.24,2824.12,2824.23,-0.13,0
3/20/2019 15:30,2834.58,2834.58,2823.24,2824.36,-10.2,0
3/20/2019 15:00,2840.37,2842.27,2833.46,2834.56,-5.8,0
3/20/2019 14:30,2839.78,2843.54,2837.18,2840.36,0.55,0
3/20/2019 14:00,2820.84,2839.82,2820.84,2839.81,18.99,0
3/20/2019 13:30,2817.35,2820.82,2817.17,2820.82,3.48,0
3/20/2019 13:00,2817.93,2819.46,2816.96,2817.34,-0.6,0
3/20/2019 12:30,2819.86,2819.97,2812.43,2817.94,-1.77,0
3/20/2019 12:00,2816.21,2820.82,2816.21,2819.71,3.48,0
3/20/2019 11:30,2824.68,2825.45,2815.55,2816.23,-8.37,0
3/20/2019 11:00,2824.87,2826.98,2823.35,2824.6,-0.25,0
3/20/2019 10:30,2822.94,2825.69,2821.37,2824.85,1.89,0
3/20/2019 10:00,2821.84,2826.47,2819.36,2822.96,1.11,0
3/20/2019 9:30,2831.34,2831.73,2821.51,2821.85,-10.72,0
3/19/2019 17:00,2832.57,2832.57,2832.57,2832.57,0,0
3/19/2019 16:00,2833.47,2833.47,2832.57,2832.57,-0.98,0
3/19/2019 15:30,2829.88,2833.56,2823.27,2833.55,3.66,0
3/19/2019 15:00,2837.53,2838.76,2828.83,2829.89,-7.58,0
3/19/2019 14:30,2840.08,2842.65,2836.96,2837.47,-2.64,0
3/19/2019 14:00,2840.48,2841.99,2836.57,2840.11,-0.38,0
3/19/2019 13:30,2843.63,2844.91,2840.22,2840.49,-3.18,0
3/19/2019 13:00,2844.24,2845.5,2842.42,2843.67,-0.11,0
3/19/2019 12:30,2848.71,2849.72,2835.95,2843.78,-4.93,0
3/19/2019 12:00,2850.42,2852.41,2848.55,2848.71,-1.7,0
3/19/2019 11:30,2843.62,2850.77,2842.67,2850.41,6.76,0
3/19/2019 11:00,2839.1,2844.58,2839.1,2843.65,4.73,0
3/19/2019 10:30,2841.78,2844.69,2838.92,2838.92,-2.89,0
3/19/2019 10:00,2840.74,2846.56,2840.74,2841.81,0.83,0
3/19/2019 9:30,2840.76,2846.24,2840.66,2840.98,8.04,0
3/18/2019 17:00,2832.94,2832.94,2832.94,2832.94,0,0
3/18/2019 16:00,2833.14,2833.14,2832.94,2832.94,-0.12,0
3/18/2019 15:30,2828.44,2834.49,2828.44,2833.06,4.63,0
3/18/2019 15:00,2830.43,2830.67,2827.56,2828.43,-1.99,0
