trade_time,open,close,high,low,volume,money
2017-08-02 10:00:00,3288.52,3293.96,3297.37,3285.32,5224040000.0,56656912384.0
2017-08-02 10:30:00,3293.43,3286.41,3300.51,3282.33,3825871200.0,39574937600.0
2017-08-02 11:00:00,3287.01,3286.54,3290.56,3284.81,2538223200.0,26331881472.0
2017-08-02 11:30:00,3286.6,3294.41,3294.41,3283.81,2532238400.0,25209724928.0
2017-08-02 13:30:00,3294.28,3301.77,3305.06,3294.28,3233436800.0,31801442304.0
2017-08-02 14:00:00,3301.25,3293.7,3302.63,3292.89,3006206400.0,31943360512.0
2017-08-02 14:30:00,3293.38,3290.79,3295.87,3290.58,2580193600.0,28045049856.0
2017-08-02 15:00:00,3291.08,3285.06,3291.08,3282.67,3732852800.0,39789035520.0
2017-08-03 10:00:00,3279.99,3284.88,3293.01,3277.5,5931868000.0,61354082304.0
2017-08-03 10:30:00,3284.76,3279.05,3287.24,3278.0,3117916800.0,33363230720.0
2017-08-03 11:00:00,3278.84,3284.39,3289.63,3278.55,2178337600.0,23898357760.0
2017-08-03 11:30:00,3285.09,3277.19,3285.14,3275.77,1676880800.0,18062090240.0
2017-08-03 13:30:00,3276.99,3275.26,3280.61,3274.83,2106080000.0,20910202880.0
2017-08-03 14:00:00,3275.67,3274.17,3275.71,3266.5,2283572800.0,23732387840.0
2017-08-03 14:30:00,3274.16,3273.91,3276.86,3269.78,2208396800.0,22390243328.0
2017-08-03 15:00:00,3273.51,3272.93,3274.05,3262.38,3824648000.0,39838941184.0
2017-08-04 10:00:00,3269.32,3276.7,3278.05,3269.32,6008370000.0,59490693120.0
2017-08-04 10:30:00,3276.73,3284.72,3285.73,3271.03,4347222800.0,41736654848.0
2017-08-04 11:00:00,3284.88,3280.33,3286.51,3279.96,3192556000.0,32562192384.0
2017-08-04 11:30:00,3280.63,3280.76,3282.78,3273.16,2241200000.0,23928397824.0
2017-08-04 13:30:00,3280.85,3284.66,3287.0,3280.44,2100155200.0,22839541760.0
2017-08-04 14:00:00,3284.61,3283.32,3285.75,3280.83,2213171200.0,24817041408.0
2017-08-04 14:30:00,3282.69,3272.96,3282.69,3268.16,3273465600.0,35939401728.0
2017-08-04 15:00:00,3272.69,3262.08,3274.04,3261.32,4214492800.0,44320833536.0
2017-08-07 10:00:00,3257.67,3247.88,3265.84,3243.72,6328180800.0,62436331520.0
2017-08-07 10:30:00,3247.71,3260.29,3266.06,3247.71,2668135200.0,27827933184.0
2017-08-07 11:00:00,3260.68,3261.02,3262.96,3258.03,1780239200.0,18218975232.0
2017-08-07 11:30:00,3261.11,3256.68,3262.4,3255.59,1779244800.0,17876066304.0
2017-08-07 13:30:00,3256.25,3267.8,3268.34,3256.25,1992568000.0,19587366912.0
2017-08-07 14:00:00,3267.14,3268.35,3270.16,3265.11,2124497600.0,21688188928.0
2017-08-07 14:30:00,3268.49,3279.23,3279.54,3267.71,2451635200.0,24133566464.0
2017-08-07 15:00:00,3279.26,3279.46,3279.77,3274.33,3992836800.0,40105934848.0
2017-08-08 10:00:00,3277.19,3277.79,3278.65,3272.65,6324748000.0,62379397120.0
2017-08-08 10:30:00,3277.81,3275.28,3282.63,3270.2,4396990400.0,43268321280.0
2017-08-08 11:00:00,3275.48,3273.58,3277.28,3271.38,2971200800.0,30144528384.0
2017-08-08 11:30:00,3274.14,3273.05,3275.87,3270.57,2008648000.0,20876099584.0
2017-08-08 13:30:00,3272.19,3279.37,3279.98,3271.62,1653017600.0,16589799424.0
2017-08-08 14:00:00,3279.55,3279.9,3285.48,3278.85,2227753600.0,23580508160.0
2017-08-08 14:30:00,3280.45,3276.52,3283.04,3275.5,2234872000.0,23802085376.0
2017-08-08 15:00:00,3277.14,3281.87,3282.95,3272.95,3387123200.0,35129442304.0
2017-08-09 10:00:00,3277.81,3275.62,3277.93,3266.8,5304512400.0,51778535424.0
2017-08-09 10:30:00,3275.92,3275.0,3276.42,3271.39,3195372400.0,33532051456.0
2017-08-09 11:00:00,3275.08,3264.84,3275.21,3264.84,2667789600.0,27161526272.0
2017-08-09 11:30:00,3264.86,3275.01,3275.36,3264.07,1709970400.0,18189492224.0
2017-08-09 13:30:00,3275.11,3276.02,3276.56,3271.13,1704166400.0,17858519040.0
2017-08-09 14:00:00,3275.8,3270.79,3277.66,3268.18,1962648000.0,19883376640.0
2017-08-09 14:30:00,3270.79,3274.18,3276.6,3270.57,2887123200.0,26730545152.0
2017-08-09 15:00:00,3274.26,3275.57,3277.06,3272.38,4128208000.0,42681073664.0
2017-08-10 10:00:00,3269.73,3279.45,3281.99,3265.99,5248520800.0,53294514176.0
2017-08-10 10:30:00,3280.5,3273.55,3281.6,3273.55,3115732000.0,33434869760.0
2017-08-10 11:00:00,3274.08,3266.05,3276.46,3264.85,2667068000.0,29395197952.0
2017-08-10 11:30:00,3266.96,3240.69,3269.74,3240.13,3185895200.0,32032718848.0
2017-08-10 13:30:00,3240.29,3248.38,3252.28,3236.48,2412416000.0,24511201280.0
2017-08-10 14:00:00,3248.77,3249.96,3255.12,3248.42,1947424000.0,21034369024.0
2017-08-10 14:30:00,3249.84,3260.7,3262.05,3247.85,2215582400.0,22941450240.0
2017-08-10 15:00:00,3260.68,3261.75,3264.44,3257.22,3275824000.0,35209723904.0
2017-08-11 10:00:00,3237.92,3241.11,3244.94,3232.07,5353345600.0,55583539200.0
2017-08-11 10:30:00,3241.19,3242.43,3242.63,3233.34,2995065600.0,31506030592.0
2017-08-11 11:00:00,3241.89,3228.87,3242.32,3222.48,2731980800.0,27236638720.0
2017-08-11 11:30:00,3228.52,3209.66,3229.92,3209.09,3211670400.0,31153717248.0
2017-08-11 13:30:00,3209.09,3215.3,3216.87,3206.05,2181560000.0,22462300160.0
2017-08-11 14:00:00,3215.93,3214.26,3218.16,3209.65,2111227200.0,22298722304.0
2017-08-11 14:30:00,3214.36,3202.68,3220.76,3202.68,2866937600.0,28731932672.0
2017-08-11 15:00:00,3202.06,3208.54,3210.06,3200.82,4844512000.0,48025387008.0
2017-08-14 10:00:00,3206.04,3216.79,3217.14,3206.04,4227286800.0,45924360192.0
2017-08-14 10:30:00,3217.75,3218.81,3219.08,3210.45,2357231200.0,25906511872.0
2017-08-14 11:00:00,3218.72,3219.47,3223.56,3218.48,2126793200.0,21772419072.0
2017-08-14 11:30:00,3219.7,3222.48,3223.6,3218.78,1681840800.0,18049400832.0
2017-08-14 13:30:00,3224.6,3235.11,3236.1,3223.54,1747163200.0,19603767296.0
2017-08-14 14:00:00,3234.55,3235.03,3238.17,3231.97,1951460800.0,21803327488.0
2017-08-14 14:30:00,3234.76,3235.95,3239.67,3232.85,1970172800.0,22668869632.0
2017-08-14 15:00:00,3235.74,3237.36,3237.36,3232.59,2972731200.0,33367425024.0
2017-08-15 10:00:00,3235.23,3253.74,3254.02,3235.23,4787085600.0,53036683264.0
2017-08-15 10:30:00,3253.47,3255.58,3258.39,3250.68,2641794400.0,29657305088.0
2017-08-15 11:00:00,3255.56,3262.24,3262.96,3252.84,2090623200.0,22891331584.0
2017-08-15 11:30:00,3263.46,3258.16,3263.57,3257.02,1511316800.0,17590296576.0
2017-08-15 13:30:00,3257.69,3254.84,3259.1,3253.13,1581563200.0,18531368960.0
2017-08-15 14:00:00,3254.27,3247.54,3254.94,3245.7,1540517600.0,17504845824.0
2017-08-15 14:30:00,3247.96,3245.8,3248.18,3240.22,1674139200.0,18232295424.0
2017-08-15 15:00:00,3245.89,3251.26,3251.64,3245.49,2402760000.0,27151728640.0
2017-08-16 10:00:00,3247.85,3239.05,3247.93,3234.13,4055587200.0,47104696320.0
2017-08-16 10:30:00,3239.09,3241.21,3241.73,3228.87,2757789600.0,29712900096.0
2017-08-16 11:00:00,3241.08,3235.11,3241.08,3234.26,1922959200.0,21074542592.0
2017-08-16 11:30:00,3235.23,3245.31,3245.77,3234.33,1627220000.0,17861287936.0
2017-08-16 13:30:00,3245.53,3241.78,3246.94,3240.48,1236756800.0,15094849536.0
2017-08-16 14:00:00,3241.35,3245.96,3246.46,3241.06,1444049600.0,16751247360.0
2017-08-16 14:30:00,3246.13,3244.2,3248.59,3243.94,1829148000.0,21508210688.0
2017-08-16 15:00:00,3244.14,3246.45,3247.65,3239.84,2811694400.0,31724797952.0
2017-08-17 10:00:00,3253.85,3259.37,3262.05,3253.2,5375640800.0,57328377856.0
2017-08-17 10:30:00,3259.0,3257.12,3261.14,3256.18,2634555200.0,30134444032.0
2017-08-17 11:00:00,3256.86,3252.54,3257.65,3252.06,2029044800.0,23552344064.0
2017-08-17 11:30:00,3252.36,3258.91,3258.91,3251.52,1548243200.0,17785503744.0
2017-08-17 13:30:00,3258.96,3258.4,3261.9,3257.3,1717415200.0,20147879936.0
2017-08-17 14:00:00,3258.41,3258.26,3259.46,3255.52,1785443200.0,21560918016.0
2017-08-17 14:30:00,3257.53,3263.95,3264.61,3255.53,2084355200.0,22780510208.0
2017-08-17 15:00:00,3263.91,3268.43,3269.06,3262.04,3187556800.0,35086958592.0
2017-08-18 10:00:00,3253.24,3257.89,3259.53,3248.3,4479041200.0,52605751296.0
2017-08-18 10:30:00,3258.63,3260.45,3261.12,3255.88,2639606800.0,28715552768.0
2017-08-18 11:00:00,3260.12,3254.98,3260.99,3251.13,2512010400.0,27344527360.0
2017-08-18 11:30:00,3254.79,3262.01,3262.01,3254.79,1609040000.0,17633099776.0
2017-08-18 13:30:00,3262.0,3270.3,3271.91,3260.65,1612421600.0,18807439360.0
2017-08-18 14:00:00,3270.79,3269.93,3275.04,3269.59,1707324800.0,20414889984.0
2017-08-18 14:30:00,3269.54,3268.98,3271.4,3265.96,1780284800.0,21083258880.0
2017-08-18 15:00:00,3269.19,3268.72,3269.66,3265.77,2772518400.0,31833227264.0
2017-08-21 10:00:00,3274.58,3277.74,3282.21,3273.8,4432495600.0,52388237312.0
2017-08-21 10:30:00,3277.83,3273.18,3278.86,3273.18,2806774000.0,30991527936.0
2017-08-21 11:00:00,3273.25,3274.47,3278.57,3272.74,2030087200.0,22195994624.0
2017-08-21 11:30:00,3273.95,3276.5,3277.37,3270.48,1548239200.0,17627480064.0
2017-08-21 13:30:00,3277.04,3277.74,3279.25,3276.17,1654590400.0,17444323328.0
2017-08-21 14:00:00,3277.22,3279.08,3281.97,3276.43,1566180000.0,17623072768.0
2017-08-21 14:30:00,3279.81,3282.4,3283.25,3278.74,1656792000.0,18832605184.0
2017-08-21 15:00:00,3282.74,3286.91,3287.34,3282.26,2917089600.0,32615350272.0
2017-08-22 10:00:00,3287.61,3282.23,3287.61,3280.83,4104440000.0,50580934656.0
2017-08-22 10:30:00,3283.01,3280.22,3283.1,3274.99,3249537600.0,37370572800.0
2017-08-22 11:00:00,3279.85,3285.18,3287.74,3279.24,1703982400.0,20603543552.0
2017-08-22 11:30:00,3284.58,3291.71,3293.48,3282.61,1769752000.0,21358804992.0
2017-08-22 13:30:00,3291.9,3290.48,3293.37,3287.24,1433713600.0,17367539712.0
2017-08-22 14:00:00,3290.02,3287.48,3293.45,3286.87,1729761600.0,21229486080.0
2017-08-22 14:30:00,3287.37,3288.08,3291.57,3285.94,1766800000.0,20961771520.0
2017-08-22 15:00:00,3288.48,3290.23,3291.29,3280.82,2895811200.0,33454833664.0
2017-08-23 10:00:00,3283.8,3292.53,3294.34,3281.44,3918212000.0,46630617088.0
2017-08-23 10:30:00,3292.11,3288.06,3292.32,3284.46,2671358800.0,29536690176.0
2017-08-23 11:00:00,3287.37,3281.21,3292.41,3280.66,2312906800.0,24917573632.0
2017-08-23 11:30:00,3280.72,3283.41,3284.17,3274.57,1863964800.0,19633266688.0
2017-08-23 13:30:00,3283.98,3287.52,3287.94,3283.01,1190896800.0,13349478400.0
2017-08-23 14:00:00,3287.9,3287.64,3292.38,3287.21,1386284800.0,16111214592.0
2017-08-23 14:30:00,3287.84,3293.77,3299.11,3286.91,1927380800.0,22990209024.0
2017-08-23 15:00:00,3293.46,3287.7,3293.71,3285.01,2712216000.0,31161368576.0
2017-08-24 10:00:00,3287.96,3285.62,3297.9,3285.62,3756598800.0,41813086208.0
2017-08-24 10:30:00,3285.67,3280.96,3289.85,3278.69,2357076800.0,26862817280.0
2017-08-24 11:00:00,3280.95,3284.77,3285.21,3274.52,1674458000.0,18885279744.0
2017-08-24 11:30:00,3285.39,3286.42,3290.46,3284.77,1137039200.0,13743644672.0
2017-08-24 13:30:00,3286.65,3282.63,3287.22,3280.99,1245560000.0,15659859968.0
2017-08-24 14:00:00,3282.49,3285.05,3286.44,3281.02,1334211200.0,15480758272.0
2017-08-24 14:30:00,3284.91,3273.59,3284.91,3271.28,1971737600.0,21943361536.0
2017-08-24 15:00:00,3273.72,3271.51,3273.91,3266.48,2870212800.0,31856246784.0
2017-08-25 10:00:00,3271.46,3292.97,3297.09,3271.46,3587669200.0,38929002496.0
2017-08-25 10:30:00,3292.39,3299.73,3301.65,3292.24,2462090800.0,27100381184.0
2017-08-25 11:00:00,3299.72,3299.2,3299.72,3292.29,1758121600.0,20059607040.0
2017-08-25 11:30:00,3298.64,3309.31,3309.31,3298.64,1847104000.0,20120903680.0
2017-08-25 13:30:00,3309.8,3316.61,3319.8,3309.8,2655934400.0,28654862336.0
2017-08-25 14:00:00,3317.3,3324.19,3324.19,3316.86,2384588800.0,26967449600.0
2017-08-25 14:30:00,3324.1,3328.75,3331.17,3321.99,2575918400.0,28230123520.0
2017-08-25 15:00:00,3328.41,3331.52,3331.66,3324.54,3312521600.0,37078695936.0
2017-08-28 10:00:00,3336.13,3354.12,3355.96,3336.13,6068162000.0,72736276480.0
2017-08-28 10:30:00,3353.77,3369.66,3369.66,3353.26,3735553200.0,44667781120.0
2017-08-28 11:00:00,3369.51,3363.99,3374.65,3361.25,3012876800.0,35365011456.0
2017-08-28 11:30:00,3364.37,3360.17,3364.78,3355.65,2133107200.0,25135939584.0
2017-08-28 13:30:00,3360.32,3366.2,3366.2,3359.77,2011099200.0,24692736000.0
2017-08-28 14:00:00,3366.14,3365.47,3373.99,3365.47,2946196800.0,33135558656.0
2017-08-28 14:30:00,3365.7,3351.92,3366.09,3350.23,2776590400.0,33065222144.0
2017-08-28 15:00:00,3352.42,3362.65,3362.83,3351.84,3062558400.0,36521345024.0
2017-08-29 10:00:00,3362.06,3363.29,3367.41,3354.46,5553143600.0,67523215360.0
2017-08-29 10:30:00,3364.02,3372.08,3374.59,3362.77,3614973200.0,41818750976.0
2017-08-29 11:00:00,3371.19,3367.11,3372.26,3364.01,2492673600.0,30259871744.0
2017-08-29 11:30:00,3368.03,3364.72,3371.44,3364.19,1566288800.0,19166691328.0
2017-08-29 13:30:00,3364.76,3362.72,3368.38,3362.03,1572884000.0,19662864384.0
2017-08-29 14:00:00,3362.64,3360.1,3362.64,3357.42,1798065600.0,22598926336.0
2017-08-29 14:30:00,3360.39,3368.62,3368.72,3358.6,1982004800.0,25028018176.0
2017-08-29 15:00:00,3368.28,3365.23,3369.41,3358.32,3370419200.0,42857758720.0
2017-08-30 10:00:00,3361.82,3369.04,3376.65,3361.82,5550024800.0,67153420288.0
2017-08-30 10:30:00,3368.57,3367.6,3373.39,3365.59,3155525600.0,37328969728.0
2017-08-30 11:00:00,3367.84,3367.37,3368.72,3363.24,2151934400.0,26271031296.0
2017-08-30 11:30:00,3367.07,3364.32,3372.22,3364.32,1660224000.0,19466182656.0
2017-08-30 13:30:00,3364.6,3365.27,3368.86,3364.5,2112616000.0,21938716672.0
2017-08-30 14:00:00,3365.82,3368.97,3368.97,3361.61,2814235200.0,29730308096.0
2017-08-30 14:30:00,3368.67,3373.62,3374.09,3367.1,2578856000.0,27491352576.0
2017-08-30 15:00:00,3373.5,3363.63,3374.51,3357.25,4662915200.0,50260819968.0
2017-08-31 10:00:00,3361.46,3360.24,3367.36,3357.92,5107064800.0,59110346752.0
2017-08-31 10:30:00,3359.85,3352.46,3366.73,3350.14,3670904800.0,40549011456.0
2017-08-31 11:00:00,3352.41,3346.87,3352.41,3341.25,3490089600.0,37709856768.0
2017-08-31 11:30:00,3347.7,3341.83,3350.09,3340.84,2125667200.0,24825798656.0
2017-08-31 13:30:00,3341.7,3349.23,3351.47,3341.7,1689195200.0,21029830656.0
2017-08-31 14:00:00,3349.57,3353.51,3353.55,3346.97,1855217600.0,22422487040.0
2017-08-31 14:30:00,3352.92,3355.71,3356.54,3352.75,2019851200.0,23269130240.0
2017-08-31 15:00:00,3356.12,3360.81,3362.17,3355.38,3483987200.0,40216641536.0
2017-09-01 10:00:00,3365.99,3371.46,3376.52,3365.99,5803770400.0,67573772288.0
2017-09-01 10:30:00,3372.06,3374.52,3375.7,3371.02,3400067200.0,38741880832.0
2017-09-01 11:00:00,3374.53,3374.01,3377.05,3370.24,3170976800.0,35127877632.0
2017-09-01 11:30:00,3374.05,3379.94,3379.95,3373.25,3272318400.0,33603534848.0
2017-09-01 13:30:00,3379.72,3368.12,3381.93,3364.28,3832000000.0,38836174848.0
2017-09-01 14:00:00,3368.56,3367.18,3368.96,3360.67,2647246400.0,29458169856.0
2017-09-01 14:30:00,3367.33,3363.41,3368.32,3358.68,2509504000.0,29320495104.0
2017-09-01 15:00:00,3363.06,3367.12,3368.74,3363.02,3613876800.0,41060171776.0
2017-09-04 10:00:00,3369.72,3374.38,3376.05,3359.13,7601880000.0,81142341632.0
2017-09-04 10:30:00,3374.59,3369.79,3377.25,3369.58,4037345600.0,44345057280.0
2017-09-04 11:00:00,3369.66,3368.85,3372.02,3364.44,3106390400.0,33599307776.0
2017-09-04 11:30:00,3368.71,3371.77,3372.39,3366.94,2009062400.0,23004397568.0
2017-09-04 13:30:00,3372.42,3377.53,3379.6,3371.13,2091616000.0,23791288320.0
2017-09-04 14:00:00,3376.83,3376.95,3381.15,3375.26,2114961600.0,25201344512.0
2017-09-04 14:30:00,3376.4,3368.76,3377.52,3366.61,2380558400.0,26920550400.0
2017-09-04 15:00:00,3369.39,3379.58,3380.11,3368.56,3400971200.0,38344130560.0
2017-09-05 10:00:00,3377.2,3375.47,3379.57,3371.82,4761022000.0,55085748224.0
2017-09-05 10:30:00,3375.33,3378.66,3387.59,3373.6,3685778000.0,40998785024.0
2017-09-05 11:00:00,3378.65,3378.35,3381.46,3372.63,2567603200.0,28587950080.0
2017-09-05 11:30:00,3377.51,3386.19,3386.32,3375.56,1748323200.0,18987147264.0
2017-09-05 13:30:00,3386.44,3386.3,3390.79,3385.64,1911740800.0,21269331968.0
2017-09-05 14:00:00,3387.03,3383.98,3387.71,3381.33,1946232000.0,22255239168.0
2017-09-05 14:30:00,3384.13,3383.97,3387.74,3381.77,2062809600.0,23592484864.0
2017-09-05 15:00:00,3384.28,3384.32,3386.14,3380.92,2971785600.0,34819915776.0
2017-09-06 10:00:00,3372.43,3370.75,3376.79,3368.51,4660948400.0,53713551360.0
2017-09-06 10:30:00,3371.04,3369.75,3374.85,3366.75,3375071600.0,37834514432.0
2017-09-06 11:00:00,3370.19,3373.47,3373.6,3364.86,2172664000.0,25223602176.0
2017-09-06 11:30:00,3373.01,3374.73,3374.81,3370.24,1687504800.0,20493156352.0
2017-09-06 13:30:00,3374.7,3383.45,3388.33,3374.7,2982054400.0,32632668160.0
2017-09-06 14:00:00,3383.91,3385.51,3390.91,3381.68,2630907200.0,29193142272.0
2017-09-06 14:30:00,3385.14,3384.14,3385.82,3380.13,2212520000.0,25349324800.0
2017-09-06 15:00:00,3383.76,3385.39,3385.88,3380.73,3187408000.0,37594693632.0
2017-09-07 10:00:00,3383.63,3387.29,3387.29,3376.11,4804096000.0,57447837696.0
2017-09-07 10:30:00,3387.33,3381.04,3387.77,3378.55,2921731200.0,34673332224.0
2017-09-07 11:00:00,3380.49,3372.97,3381.93,3372.54,2901472000.0,33442832384.0
2017-09-07 11:30:00,3372.67,3381.79,3381.86,3370.19,1915360800.0,22197706752.0
2017-09-07 13:30:00,3381.99,3382.97,3384.43,3379.64,1637060000.0,19563479040.0
2017-09-07 14:00:00,3383.03,3377.61,3383.89,3376.44,1997337600.0,24749621248.0
2017-09-07 14:30:00,3377.81,3372.05,3380.17,3371.33,2216752000.0,27494465536.0
2017-09-07 15:00:00,3371.57,3365.5,3373.54,3363.2,3718059200.0,44467748864.0
2017-09-08 10:00:00,3364.43,3368.68,3374.87,3364.43,3934136400.0,48465702912.0
2017-09-08 10:30:00,3368.52,3364.25,3369.65,3362.66,2813748400.0,34488258560.0
2017-09-08 11:00:00,3364.01,3379.76,3380.14,3364.01,2240688000.0,25328500736.0
2017-09-08 11:30:00,3379.3,3373.68,3380.67,3373.54,1703749600.0,20017143808.0
2017-09-08 13:30:00,3373.88,3370.32,3375.72,3368.71,1783656800.0,21825937408.0
2017-09-08 14:00:00,3370.4,3367.34,3370.82,3364.12,1872553600.0,22108323840.0
2017-09-08 14:30:00,3367.81,3359.67,3367.83,3353.69,2666648000.0,29386784768.0
2017-09-08 15:00:00,3359.75,3365.24,3365.72,3358.76,2825337600.0,33539571712.0
2017-09-11 10:00:00,3365.35,3371.02,3375.45,3360.08,4771032800.0,55923838976.0
2017-09-11 10:30:00,3370.43,3382.55,3384.63,3370.03,2973281600.0,35606769664.0
2017-09-11 11:00:00,3381.98,3376.78,3384.09,3376.17,2320988000.0,26983604224.0
2017-09-11 11:30:00,3376.45,3369.56,3377.64,3368.33,1947571200.0,22720864256.0
2017-09-11 13:30:00,3369.05,3369.35,3372.25,3364.76,1747057600.0,20392689664.0
2017-09-11 14:00:00,3369.36,3370.73,3374.59,3368.9,1891182400.0,22508240896.0
2017-09-11 14:30:00,3370.38,3371.42,3376.14,3368.8,2456332800.0,28717285376.0
2017-09-11 15:00:00,3372.41,3376.42,3377.9,3371.07,3793656000.0,44035522560.0
2017-09-12 10:00:00,3381.49,3377.49,3385.67,3374.57,5790263200.0,67368083456.0
2017-09-12 10:30:00,3377.87,3376.03,3381.63,3375.62,3733096800.0,44855050240.0
2017-09-12 11:00:00,3376.59,3379.93,3381.09,3374.62,3114612800.0,36814970880.0
2017-09-12 11:30:00,3379.72,3378.78,3380.76,3374.09,2547038400.0,30030168064.0
2017-09-12 13:30:00,3378.79,3387.74,3388.09,3378.74,2415960000.0,28444360704.0
2017-09-12 14:00:00,3388.11,3380.02,3391.07,3379.22,2960614400.0,35823108096.0
2017-09-12 14:30:00,3380.07,3374.82,3380.82,3373.04,2798208000.0,33601044480.0
2017-09-12 15:00:00,3374.83,3379.49,3380.3,3371.09,3931236800.0,48088154112.0
2017-09-13 10:00:00,3374.72,3373.83,3377.9,3372.37,4314181600.0,52955025408.0
2017-09-13 10:30:00,3373.55,3371.89,3375.52,3366.78,2947370400.0,34378182656.0
2017-09-13 11:00:00,3372.14,3374.27,3376.81,3371.14,2026107200.0,24678309888.0
2017-09-13 11:30:00,3374.6,3376.39,3380.96,3373.31,1386352800.0,17076838400.0
2017-09-13 13:30:00,3376.87,3381.1,3382.9,3376.44,1753272000.0,19073908736.0
2017-09-13 14:00:00,3381.69,3382.7,3382.7,3376.55,1745423200.0,20153237504.0
2017-09-13 14:30:00,3381.56,3382.93,3387.06,3380.73,2076668800.0,24143790080.0
2017-09-13 15:00:00,3383.08,3384.15,3385.54,3380.93,3205696000.0,38274121728.0
2017-09-14 10:00:00,3383.47,3390.19,3391.64,3381.36,4916586000.0,57500770304.0
2017-09-14 10:30:00,3388.87,3386.75,3389.68,3382.76,3098527600.0,36926054400.0
2017-09-14 11:00:00,3386.27,3386.42,3390.61,3385.91,2143106400.0,25973391360.0
2017-09-14 11:30:00,3386.22,3378.56,3386.51,3375.26,2482461600.0,27242463232.0
2017-09-14 13:30:00,3378.66,3373.29,3380.03,3370.97,1917473600.0,22848225280.0
2017-09-14 14:00:00,3373.43,3365.9,3378.38,3365.9,2037187200.0,22689595392.0
2017-09-14 14:30:00,3365.7,3367.64,3371.66,3361.33,2296385600.0,26050134016.0
2017-09-14 15:00:00,3367.78,3371.43,3371.57,3364.24,3238920000.0,37513789440.0
2017-09-15 10:00:00,3365.15,3355.4,3365.44,3351.06,5167523200.0,59188883456.0
2017-09-15 10:30:00,3354.81,3346.64,3358.97,3345.33,3839071200.0,43320750080.0
2017-09-15 11:00:00,3346.75,3358.57,3361.96,3346.75,2309340800.0,26808344576.0
2017-09-15 11:30:00,3359.18,3360.63,3364.62,3358.52,1761220800.0,19782909952.0
2017-09-15 13:30:00,3361.24,3356.98,3362.69,3356.87,1728893600.0,20242890752.0
2017-09-15 14:00:00,3356.58,3355.05,3358.17,3353.01,1795425600.0,21086666752.0
2017-09-15 14:30:00,3354.05,3352.84,3355.81,3346.78,2238593600.0,26486145024.0
2017-09-15 15:00:00,3353.37,3353.62,3355.53,3346.58,3136513600.0,35994091520.0
2017-09-18 10:00:00,3352.51,3363.83,3365.2,3352.51,4680891600.0,57927892992.0
2017-09-18 10:30:00,3363.7,3369.96,3371.75,3361.52,2550442800.0,31434981376.0
2017-09-18 11:00:00,3368.8,3360.94,3371.51,3360.57,2019992000.0,24448868352.0
2017-09-18 11:30:00,3360.88,3361.95,3364.36,3360.05,1495361600.0,17788379136.0
2017-09-18 13:30:00,3362.79,3362.69,3365.63,3361.3,1492253600.0,17680433152.0
2017-09-18 14:00:00,3362.63,3359.18,3363.01,3359.07,1643962400.0,19420921856.0
2017-09-18 14:30:00,3359.92,3364.07,3364.83,3356.09,1872368000.0,21405908992.0
2017-09-18 15:00:00,3364.02,3362.86,3368.94,3363.07,3276696000.0,37831245824.0
2017-09-19 10:00:00,3365.53,3365.08,3370.4,3364.71,4264457200.0,50206441472.0
2017-09-19 10:30:00,3364.93,3357.76,3364.93,3357.11,3023323600.0,34490941440.0
2017-09-19 11:00:00,3357.75,3357.13,3362.33,3355.95,2002809600.0,22376284160.0
2017-09-19 11:30:00,3357.49,3353.04,3360.11,3353.0,1560544000.0,18209120256.0
2017-09-19 13:30:00,3353.19,3355.84,3357.82,3353.19,1479996800.0,17087913984.0
2017-09-19 14:00:00,3355.9,3363.38,3363.38,3355.29,1533528000.0,18029363200.0
2017-09-19 14:30:00,3362.52,3350.28,3366.64,3349.19,2124611200.0,24543494144.0
2017-09-19 15:00:00,3351.58,3356.84,3357.0,3344.74,3123699200.0,35785162752.0
2017-09-20 10:00:00,3352.18,3353.73,3355.49,3349.6,3331529000.0,40859500000.0
2017-09-20 10:30:00,3353.58,3351.24,3354.81,3349.55,2530417000.0,29472820000.0
2017-09-20 11:00:00,3351.13,3357.63,3357.63,3346.54,2275245200.0,26332410000.0
2017-09-20 11:30:00,3357.63,3364.34,3364.34,3357.37,1964018400.0,22579870000.0
2017-09-20 13:30:00,3364.21,3365.3,3366.39,3363.2,1913090400.0,22922300000.0
2017-09-20 14:00:00,3365.63,3368.9,3369.74,3365.63,2093760800.0,24010200000.0
2017-09-20 14:30:00,3369.16,3364.54,3370.06,3363.24,1943089600.0,22557400000.0
2017-09-20 15:00:00,3364.15,3366.0,3366.74,3361.8,3168520000.0,37104600000.0
2017-09-21 10:00:00,3364.7,3359.88,3364.7,3359.11,4198593600.0,51085033472.0
2017-09-21 10:30:00,3359.89,3367.44,3367.58,3359.16,2732679200.0,31663095808.0
2017-09-21 11:00:00,3367.3,3369.73,3372.1,3365.37,2106006400.0,25985941504.0
2017-09-21 11:30:00,3369.72,3372.94,3377.71,3369.38,2341945600.0,26644357120.0
2017-09-21 13:30:00,3372.92,3370.88,3374.71,3368.99,1692967200.0,18942320640.0
2017-09-21 14:00:00,3370.84,3365.36,3370.88,3365.1,1789211200.0,21268201472.0
2017-09-21 14:30:00,3365.5,3364.64,3368.24,3361.14,1790747200.0,20878884864.0
2017-09-21 15:00:00,3364.7,3357.81,3364.93,3357.06,3092718400.0,35478290432.0
2017-09-22 10:00:00,3347.16,3342.92,3356.12,3338.54,4657018400.0,53608062976.0
